Location,QuadKey,Url,Size,UploadDate
UnitedStates,030221222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030221222/part-00176-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.3MB,2026-02-23
UnitedStates,030221223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030221223/part-00139-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,795.8KB,2026-02-23
UnitedStates,030222000,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222000/part-00186-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.0MB,2026-02-23
UnitedStates,030222001,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222001/part-00121-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.7MB,2026-02-23
UnitedStates,030222002,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222002/part-00093-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.5MB,2026-02-23
UnitedStates,030222003,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222003/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.9MB,2026-02-23
UnitedStates,030222010,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222010/part-00132-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.7MB,2026-02-23
UnitedStates,030222011,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222011/part-00127-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.5MB,2026-02-23
UnitedStates,030222012,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222012/part-00136-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,25.8MB,2026-02-23
UnitedStates,030222013,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222013/part-00074-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.3MB,2026-02-23
UnitedStates,030222020,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222020/part-00040-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.7MB,2026-02-23
UnitedStates,030222021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222021/part-00146-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.9MB,2026-02-23
UnitedStates,030222022,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222022/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.7MB,2026-02-23
UnitedStates,030222023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222023/part-00114-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.0MB,2026-02-23
UnitedStates,030222030,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222030/part-00154-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.8MB,2026-02-23
UnitedStates,030222031,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222031/part-00115-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.7MB,2026-02-23
UnitedStates,030222032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222032/part-00158-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,30.5MB,2026-02-23
UnitedStates,030222033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222033/part-00062-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
UnitedStates,030222100,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222100/part-00009-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,85.9KB,2026-02-23
UnitedStates,030222101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222101/part-00028-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
UnitedStates,030222103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222103/part-00059-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
UnitedStates,030222110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222110/part-00157-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.1MB,2026-02-23
UnitedStates,030222111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222111/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.0MB,2026-02-23
UnitedStates,030222112,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222112/part-00139-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.1MB,2026-02-23
UnitedStates,030222113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222113/part-00080-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.8MB,2026-02-23
UnitedStates,030222120,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222120/part-00062-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,51.4KB,2026-02-23
UnitedStates,030222121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222121/part-00017-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.9MB,2026-02-23
UnitedStates,030222122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222122/part-00038-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,62.6KB,2026-02-23
UnitedStates,030222123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222123/part-00045-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.1MB,2026-02-23
UnitedStates,030222130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222130/part-00075-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.1MB,2026-02-23
UnitedStates,030222131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222131/part-00072-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.1MB,2026-02-23
UnitedStates,030222132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222132/part-00002-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.9MB,2026-02-23
UnitedStates,030222133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222133/part-00142-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.0MB,2026-02-23
UnitedStates,030222200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222200/part-00153-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.4MB,2026-02-23
UnitedStates,030222201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222201/part-00037-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,12.3MB,2026-02-23
UnitedStates,030222202,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222202/part-00034-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.5MB,2026-02-23
UnitedStates,030222203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222203/part-00097-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,18.3MB,2026-02-23
UnitedStates,030222210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222210/part-00100-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,36.6MB,2026-02-23
UnitedStates,030222211,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222211/part-00136-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.9MB,2026-02-23
UnitedStates,030222212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222212/part-00105-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,50.1MB,2026-02-23
UnitedStates,030222213,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222213/part-00131-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.6MB,2026-02-23
UnitedStates,030222220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222220/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.1MB,2026-02-23
UnitedStates,030222221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222221/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.4MB,2026-02-23
UnitedStates,030222222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222222/part-00015-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.7MB,2026-02-23
UnitedStates,030222223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222223/part-00126-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.9MB,2026-02-23
UnitedStates,030222230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222230/part-00150-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,77.1MB,2026-02-23
UnitedStates,030222231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222231/part-00081-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,121.4MB,2026-02-23
UnitedStates,030222232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222232/part-00059-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.6MB,2026-02-23
UnitedStates,030222233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222233/part-00011-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,20.5MB,2026-02-23
UnitedStates,030222301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222301/part-00124-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,14.8MB,2026-02-23
UnitedStates,030222302,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222302/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,521.3KB,2026-02-23
UnitedStates,030222303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222303/part-00132-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.1MB,2026-02-23
UnitedStates,030222310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222310/part-00125-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,27.7MB,2026-02-23
UnitedStates,030222311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222311/part-00080-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.2MB,2026-02-23
UnitedStates,030222312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222312/part-00040-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.5MB,2026-02-23
UnitedStates,030222313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222313/part-00105-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.0MB,2026-02-23
UnitedStates,030222320,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222320/part-00103-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.0MB,2026-02-23
UnitedStates,030222321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222321/part-00177-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,25.1MB,2026-02-23
UnitedStates,030222322,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222322/part-00152-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.1MB,2026-02-23
UnitedStates,030222323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222323/part-00083-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.1MB,2026-02-23
UnitedStates,030222330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222330/part-00118-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.6MB,2026-02-23
UnitedStates,030222331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222331/part-00128-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.9MB,2026-02-23
UnitedStates,030222332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222332/part-00156-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,20.0MB,2026-02-23
UnitedStates,030222333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030222333/part-00143-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.8MB,2026-02-23
UnitedStates,030223000,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223000/part-00039-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.6MB,2026-02-23
UnitedStates,030223001,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223001/part-00066-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.8MB,2026-02-23
UnitedStates,030223002,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223002/part-00056-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.1MB,2026-02-23
UnitedStates,030223003,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223003/part-00053-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
UnitedStates,030223020,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223020/part-00117-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.6MB,2026-02-23
UnitedStates,030223021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223021/part-00122-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.0MB,2026-02-23
UnitedStates,030223022,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223022/part-00126-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,15.4MB,2026-02-23
UnitedStates,030223023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223023/part-00114-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.1MB,2026-02-23
UnitedStates,030223030,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223030/part-00066-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2MB,2026-02-23
UnitedStates,030223032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223032/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.6MB,2026-02-23
UnitedStates,030223133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223133/part-00057-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.4MB,2026-02-23
UnitedStates,030223200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223200/part-00088-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,18.9MB,2026-02-23
UnitedStates,030223201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223201/part-00112-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,41.0MB,2026-02-23
UnitedStates,030223202,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223202/part-00080-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,18.2MB,2026-02-23
UnitedStates,030223203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223203/part-00148-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,91.8MB,2026-02-23
UnitedStates,030223210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223210/part-00031-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,20.1MB,2026-02-23
UnitedStates,030223212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223212/part-00095-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,13.5MB,2026-02-23
UnitedStates,030223220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223220/part-00103-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,14.7MB,2026-02-23
UnitedStates,030223221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223221/part-00150-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,26.5MB,2026-02-23
UnitedStates,030223222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223222/part-00162-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.9MB,2026-02-23
UnitedStates,030223223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223223/part-00065-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,13.2MB,2026-02-23
UnitedStates,030223230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223230/part-00130-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.6MB,2026-02-23
UnitedStates,030223231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223231/part-00029-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.5MB,2026-02-23
UnitedStates,030223232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223232/part-00042-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.7MB,2026-02-23
UnitedStates,030223233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223233/part-00025-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,59.6MB,2026-02-23
UnitedStates,030223303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223303/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,471.8KB,2026-02-23
UnitedStates,030223311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223311/part-00042-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,29.5MB,2026-02-23
UnitedStates,030223312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223312/part-00128-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.4MB,2026-02-23
UnitedStates,030223313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223313/part-00070-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.1MB,2026-02-23
UnitedStates,030223320,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223320/part-00102-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,16.1MB,2026-02-23
UnitedStates,030223321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223321/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.5MB,2026-02-23
UnitedStates,030223322,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223322/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,38.4MB,2026-02-23
UnitedStates,030223323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223323/part-00064-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,25.4MB,2026-02-23
UnitedStates,030223330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223330/part-00170-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.2MB,2026-02-23
UnitedStates,030223331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223331/part-00160-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.3MB,2026-02-23
UnitedStates,030223332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223332/part-00095-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.4MB,2026-02-23
UnitedStates,030223333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030223333/part-00025-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.9MB,2026-02-23
UnitedStates,030231123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231123/part-00122-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,64.6KB,2026-02-23
UnitedStates,030231132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231132/part-00152-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.1MB,2026-02-23
UnitedStates,030231133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231133/part-00169-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,273.7KB,2026-02-23
UnitedStates,030231231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231231/part-00198-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.0KB,2026-02-23
UnitedStates,030231232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231232/part-00107-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,52.1KB,2026-02-23
UnitedStates,030231233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231233/part-00198-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,173.4KB,2026-02-23
UnitedStates,030231300,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231300/part-00196-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.3KB,2026-02-23
UnitedStates,030231301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231301/part-00153-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.6KB,2026-02-23
UnitedStates,030231302,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=UnitedStates/quadkey=030231302/part-00153-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.9KB,2026-02-23
